"Antimicrobial";"Bacterium";"DiskContent";"Z6";"Z7";"Z8";"Z9";"Z10";"Z11";"Z12";"Z13";"Z14";"Z15";"Z16";"Z17";"Z18";"Z19";"Z20";"Z21";"Z22";"Z23";"Z24";"Z25";"Z26";"Z27";"Z28";"Z29";"Z30";"Z31";"Z32";"Z33";"Z34";"Z35";"Z36";"Z37";"Z38";"Z39";"Z40";"Z41";"Z42";"Z43";"Z44";"Z45";"Z46";"Z47";"Z48";"Z49";"Z50";"ECOFF";"Distributions";"Observations"
"Piperacillin";"Pseudomonas stutzeri group";30;2;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;2;2;1;3;3;4;3;3;1;1;1;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;35
"Piperacillin-tazobactam";"Achromobacter xylosoxidans";36;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;2;6;2;11;7;11;6;3;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;2;56
"Piperacillin-tazobactam";"Citrobacter freundii";36;3;1;0;0;5;7;14;5;17;19;13;7;15;15;37;53;113;148;125;80;28;9;6;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;14;728
"Piperacillin-tazobactam";"Citrobacter koseri";36;0;0;0;0;0;0;0;0;0;1;2;5;17;19;40;57;96;137;139;69;28;20;8;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;10;642
"Piperacillin-tazobactam";"Citrobacter spp";36;0;0;0;0;0;0;1;1;0;0;1;0;0;1;3;5;4;6;8;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;35
"Piperacillin-tazobactam";"Enterobacter cloacae";36;55;3;1;17;16;25;18;15;15;14;16;16;27;37;70;130;238;322;253;166;87;49;17;7;4;2;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;13;1627
"Piperacillin-tazobactam";"Enterococcus faecalis";36;6;0;0;0;0;0;0;0;0;0;0;0;0;1;3;7;22;40;41;37;27;14;12;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;4;217
"Piperacillin-tazobactam";"Escherichia coli";36;156;3;21;41;53;53;86;108;158;198;351;466;609;701;1548;2569;5061;8763;10977;10809;7597;4041;1808;709;317;135;74;38;21;14;9;4;9;3;1;0;0;0;0;0;1;0;0;0;0;20;21;57512
"Piperacillin-tazobactam";"Escherichia coli ATCC 25922";36;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;49;245;658;878;651;184;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;32;2706
"Piperacillin-tazobactam";"Escherichia coli ATCC 35218";36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;9;18;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;49
"Piperacillin-tazobactam";"Haemophilus influenzae";36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;5;12;17;24;23;20;36;32;40;22;20;15;17;8;4;3;3;0;2;0;0;0;0;0;;3;307
"Piperacillin-tazobactam";"Hafnia alvei";36;2;0;0;0;0;0;0;1;0;0;0;0;0;1;2;1;7;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;17
"Piperacillin-tazobactam";"Klebsiella aerogenes";36;8;0;1;3;4;7;8;23;19;11;12;12;20;26;84;116;139;115;50;20;11;5;2;2;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;13;704
"Piperacillin-tazobactam";"Klebsiella oxytoca";36;91;4;6;8;3;11;9;7;11;7;5;9;27;37;91;162;302;466;460;275;135;51;20;9;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;12;2215
"Piperacillin-tazobactam";"Klebsiella pneumoniae";36;169;1;5;16;23;21;15;29;29;54;102;142;182;278;689;974;1266;1002;623;336;150;82;58;25;24;7;9;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;6317
"Piperacillin-tazobactam";"Klebsiella pneumoniae ATCC 700603";36;0;0;0;0;0;0;0;0;1;40;223;431;374;128;42;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;21;1243
"Piperacillin-tazobactam";"Morganella morganii";36;2;0;0;0;0;0;0;1;1;0;1;1;1;1;3;7;12;15;39;57;94;88;71;39;19;12;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;14;469
"Piperacillin-tazobactam";"Proteus mirabilis";36;0;0;0;0;0;1;1;0;1;1;3;1;4;2;10;11;21;43;75;172;293;481;700;657;545;275;132;33;21;5;5;4;0;1;0;1;0;0;0;0;0;0;0;0;0;20;14;3499
"Piperacillin-tazobactam";"Proteus vulgaris";36;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;6;5;17;17;34;47;42;49;41;26;14;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;310
"Piperacillin-tazobactam";"Providencia rettgeri";36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;9;17;25;17;20;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;105
"Piperacillin-tazobactam";"Pseudomonas aeruginosa";36;338;3;12;11;26;27;37;36;33;52;62;83;116;149;203;266;404;637;895;902;751;430;221;119;68;48;36;26;25;17;18;9;5;4;8;1;0;1;2;0;0;0;0;0;0;19;15;6081
"Piperacillin-tazobactam";"Pseudomonas aeruginosa ATCC 27853";36;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;10;57;205;628;958;600;189;33;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;32;2687
"Piperacillin-tazobactam";"Pseudomonas fluorescens group";36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;7;1;3;2;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;21
"Piperacillin-tazobactam";"Pseudomonas putida group";36;9;0;0;0;2;0;0;1;3;1;1;1;6;8;11;15;10;9;6;2;9;1;7;2;1;3;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;;1;112
"Piperacillin-tazobactam";"Pseudomonas spp (non-aeruginosa)";36;13;0;0;0;3;3;0;2;5;2;3;1;9;17;16;23;16;17;15;13;18;17;19;10;10;8;2;3;1;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;;7;255
"Piperacillin-tazobactam";"Pseudomonas stutzeri group";36;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;4;2;1;3;5;5;1;6;3;0;2;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;40
"Piperacillin-tazobactam";"Salmonella spp";36;1;0;0;0;0;0;0;0;0;0;1;0;1;0;8;18;25;36;37;31;12;9;5;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;186
"Piperacillin-tazobactam";"Serratia marcescens";36;11;1;0;0;1;3;1;4;3;6;3;3;4;6;15;30;67;97;126;131;78;39;17;9;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;13;658
"Piperacillin-tazobactam";"Yersinia enterocolitica";36;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;0;2;3;5;3;3;12;17;20;14;23;23;20;20;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;178
"Posaconazole";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Pradofloxacin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Pyrazinamide";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Quinupristin-dalfopristin";"Enterococcus faecalis ATCC 29212";15;0;0;0;0;0;0;23;45;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;80
"Quinupristin-dalfopristin";"Enterococcus faecium";15;1;0;0;0;2;1;1;0;2;12;14;8;4;9;0;5;1;3;12;9;16;17;7;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;131
"Quinupristin-dalfopristin";"Staphylococcus aureus";15;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;12;19;66;110;143;85;48;11;5;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;3;515
"Quinupristin-dalfopristin";"Staphylococcus aureus ATCC 29213";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;10;53;37;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;108
"Quinupristin-dalfopristin";"Staphylococcus aureus MRSA";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;16;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;30
"Quinupristin-dalfopristin";"Staphylococcus aureus MSSA";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;6;15;15;17;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;64
"Quinupristin-dalfopristin";"Staphylococcus capitis";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;8;8;4;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;30
"Quinupristin-dalfopristin";"Staphylococcus coagulase negative";15;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;6;2;5;11;27;26;21;40;22;16;13;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;2;196
"Quinupristin-dalfopristin";"Staphylococcus cohnii";15;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;7
"Quinupristin-dalfopristin";"Staphylococcus epidermidis";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;6;21;16;9;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;69
"Quinupristin-dalfopristin";"Staphylococcus haemolyticus";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;16
"Quinupristin-dalfopristin";"Staphylococcus hominis";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;6;8;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21
"Quinupristin-dalfopristin";"Staphylococcus lugdunensis";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;2;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;15
"Retapamulin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Rifabutin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Rifampicin";"Corynebacterium afermentans";5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;1;1;1;1;0;0;0;0;0;;1;9
"Rifampicin";"Corynebacterium amycolatum";5;7;0;0;0;0;0;0;0;0;1;0;0;2;1;1;3;1;2;0;0;1;0;0;0;1;2;1;0;3;3;4;8;6;6;8;14;11;7;0;3;1;1;0;0;0;;4;98
"Rifampicin";"Corynebacterium aurimucosum";5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;0;1;0;1;0;0;0;0;0;;2;9
"Rifampicin";"Corynebacterium glucuronolyticum";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;6;3;4;0;0;1;0;0;0;0;;1;19
"Rifampicin";"Corynebacterium jeikeium";5;19;0;1;1;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;7;0;6;10;4;3;4;2;2;1;1;0;0;0;0;;4;70
"Rifampicin";"Corynebacterium propinquum";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;2;1;0;0;0;;2;7
"Rifampicin";"Corynebacterium pseudodiphtheriticum";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;2;6;2;7;4;3;5;3;;4;37
"Rifampicin";"Corynebacterium singulare";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;;1;4
"Rifampicin";"Corynebacterium spp";5;63;0;1;1;8;0;3;3;2;2;2;1;2;1;1;3;1;2;1;0;2;1;2;2;1;3;5;4;8;14;34;29;45;41;29;31;29;22;13;12;16;8;4;9;6;;8;467
"Rifampicin";"Corynebacterium striatum";5;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;1;0;0;2;1;2;8;15;16;16;11;4;3;6;1;1;0;0;0;0;0;0;;5;131
"Rifampicin";"Corynebacterium urealyticum";5;2;0;0;0;2;0;1;3;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;3;4;0;3;3;4;2;1;3;1;;4;44
"Rifampicin";"Haemophilus influenzae";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;14;49;73;68;49;26;7;2;4;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3;307
"Rifampicin";"Haemophilus influenzae ATCC 49766";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;20
"Rifampicin";"Kingella kingae";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;9;12;17;18;19;19;13;15;4;9;5;2;3;3;1;1;0;1;1;0;0;0;0;0;0;0;0;0;;1;159
"Rifampicin";"Staphylococcus aureus";5;80;0;0;0;1;1;2;1;2;2;4;11;11;14;9;3;8;13;16;52;211;512;1054;1684;2733;2751;2482;1542;876;527;292;134;80;30;20;4;5;1;0;0;0;0;0;0;0;25;13;15168
"Rifampicin";"Staphylococcus aureus ATCC 29213";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;7;103;253;597;737;518;194;64;8;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;2486
"Rifampicin";"Staphylococcus aureus MRSA";5;4;0;0;0;0;0;0;0;0;0;1;3;0;1;0;0;1;0;0;0;0;0;7;12;22;27;42;19;12;3;3;3;1;0;1;0;0;0;0;0;0;0;0;0;0;;1;162
"Rifampicin";"Staphylococcus aureus MSSA";5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;25;58;58;84;43;24;21;8;6;0;1;0;0;0;0;0;0;0;0;0;0;0;;1;335
"Rifampicin";"Staphylococcus capitis";5;1;0;0;0;0;0;0;0;0;0;3;2;0;0;1;0;0;1;0;0;0;0;0;1;5;5;12;18;13;29;33;33;31;23;26;9;10;1;1;1;0;1;0;0;0;;7;260
"Rifampicin";"Staphylococcus caprae";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;;1;11
"Rifampicin";"Staphylococcus coagulase negative";5;54;0;0;0;2;1;0;0;1;0;1;0;0;3;0;1;5;2;1;6;2;4;4;12;15;28;38;60;81;116;106;117;111;75;103;36;37;7;10;1;8;0;2;0;0;26;6;1050
"Rifampicin";"Staphylococcus cohnii";5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;7
"Rifampicin";"Staphylococcus epidermidis";5;232;0;0;0;1;0;0;0;0;3;3;0;1;5;6;2;2;3;2;2;6;3;8;10;18;26;55;57;105;148;201;266;276;252;220;100;91;43;26;12;14;6;3;0;0;;7;2208
"Rifampicin";"Staphylococcus haemolyticus";5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;6;6;8;6;3;5;2;2;0;1;0;0;0;0;0;0;0;0;;3;44
"Rifampicin";"Staphylococcus hominis";5;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;2;4;3;12;11;21;34;56;68;70;66;46;36;25;13;9;5;5;1;0;2;0;2;1;;7;496
"Rifampicin";"Staphylococcus lugdunensis";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;2;1;0;4;11;16;38;50;60;49;40;21;39;14;22;3;8;2;3;0;0;0;0;;8;388
"Rifampicin";"Staphylococcus pettenkoferi";5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;5;3;3;4;3;2;2;3;1;1;0;0;0;;3;35
"Rifampicin";"Staphylococcus warneri";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;2;3;4;2;2;2;5;2;0;1;0;0;0;0;0;0;0;0;0;;3;29
"Rifampicin";"Streptococcus agalactiae";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;18;30;43;21;13;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3;135
"Rifampicin";"Streptococcus group C";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;14;17;20;6;11;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;1;86
"Rifampicin";"Streptococcus group G";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;16;30;40;38;33;14;6;4;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;1;194
"Rifampicin";"Streptococcus pneumoniae";5;1;0;0;0;0;0;0;1;0;0;0;1;0;2;1;4;27;69;128;235;311;463;567;589;668;485;410;248;151;73;46;17;9;4;4;0;0;0;0;0;0;0;0;0;0;25;10;4514
"Rifampicin";"Streptococcus pneumoniae ATCC 49619";5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3;1;12;192;416;586;510;423;194;107;21;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;19;2477
"Rifampicin";"Streptococcus pyogenes";5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;8;17;38;43;49;48;36;29;19;9;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;2;308
"Roxithromycin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Secnidazole";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Solithromycin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Sparfloxacin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Spectinomycin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Spiramycin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Streptomycin";"Enterococcus faecalis";300;69;1;6;1;1;0;3;7;31;44;71;59;47;34;25;7;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;411
"Streptomycin";"Enterococcus faecalis ATCC 29212";300;0;0;0;0;0;0;0;0;0;1;5;19;11;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;39
"Streptomycin";"Enterococcus faecium";300;62;5;25;26;17;11;6;11;6;3;3;10;6;14;23;35;18;20;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;310
"Sulbactam";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Sulfadiazine";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Sulfamethoxazole";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Tedizolid";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Teicoplanin";"Enterococcus faecalis";30;0;0;0;0;0;0;0;0;0;0;0;20;86;90;40;7;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;3;250
"Teicoplanin";"Enterococcus faecalis ATCC 29212";30;0;0;0;0;0;0;0;0;0;0;0;10;54;40;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;107
"Teicoplanin";"Enterococcus faecalis ATCC 51299";30;0;0;0;0;0;0;0;0;0;0;0;4;34;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;55
"Teicoplanin";"Enterococcus faecium";30;1;0;0;1;1;2;0;0;1;1;6;15;32;39;42;7;2;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;157
"Teicoplanin";"Streptococcus agalactiae";30;0;0;0;0;0;0;0;0;5;9;29;41;33;12;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3;133
"Teicoplanin";"Streptococcus anginosus";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;6
"Teicoplanin";"Streptococcus group C";30;0;0;0;0;0;0;0;0;0;0;5;18;40;18;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;82
"Teicoplanin";"Streptococcus group G";30;0;0;0;0;0;0;0;0;0;0;7;24;24;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;59
"Teicoplanin";"Streptococcus mitis";30;0;0;0;0;0;0;0;0;0;0;0;5;4;8;11;12;6;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;57
"Teicoplanin";"Streptococcus oralis";30;1;0;0;0;0;0;0;0;0;0;0;0;2;3;7;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21
"Teicoplanin";"Streptococcus parasanguis";30;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;2
"Teicoplanin";"Streptococcus pneumoniae";30;0;0;0;0;0;0;0;0;0;0;0;1;9;33;31;32;22;21;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;3;155
"Teicoplanin";"Streptococcus pneumoniae ATCC 49619";30;0;0;0;0;0;0;0;0;0;0;0;0;0;17;36;41;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;114
"Teicoplanin";"Streptococcus pyogenes";30;0;0;0;0;0;0;0;0;0;0;0;7;16;28;15;6;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;78
"Teicoplanin";"Streptococcus, viridans group";30;1;0;0;0;0;0;0;0;0;0;1;11;15;14;26;26;15;14;9;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;137
"Telavancin (w P80)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Telithromycin";"Haemophilus influenzae";15;4;1;1;0;0;0;1;3;3;16;15;34;43;55;56;34;17;14;5;3;3;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;312
"Telithromycin";"Haemophilus influenzae ATCC 49766";15;0;0;0;0;0;0;0;0;0;0;5;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;20
"Telithromycin";"Moraxella catarrhalis";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;8;21;24;29;13;7;10;6;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;23;2;131
"Telithromycin";"Streptococcus agalactiae";15;0;0;0;0;0;0;0;0;0;2;1;1;2;0;1;5;2;5;6;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;32
"Telithromycin";"Streptococcus group C";15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;6;19;28;23;21;13;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;3;122
"Telithromycin";"Streptococcus group G";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;13;16;31;22;9;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;3;107
"Telithromycin";"Streptococcus pneumoniae";15;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2;4;2;7;7;9;11;10;17;20;13;20;12;9;4;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;25;3;156
"Telithromycin";"Streptococcus pneumoniae ATCC 49619";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;11;17;13;4;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;56
"Telithromycin";"Streptococcus pyogenes";15;3;0;0;0;0;3;1;0;0;0;0;0;0;0;0;1;1;2;0;4;4;5;15;22;19;19;9;6;8;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;22;3;128
"Temocillin";"Escherichia coli";30;43;0;0;0;3;1;0;0;6;6;4;9;13;18;42;69;63;85;59;59;21;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;519
